research_usage,result,_id.$oid,timestamp.$date,stored.$date,actor,binome,actor.objectType,verb,object,object.objectType,object.extension,session.id,commandRan,result.success,stdin,stdout,stderr,P_codeState,filename,filename_infere,F_codeState,Debug_TimeStampEnd,Debug_TimeStampActions,tests,function,time_delta,session.duration,seance,TP,Type_TP,research_usage_clean,binome_is_debutant,actor_is_debutant
True,0.0,66fd4882bd5a98b8f9dad924,2024-10-02 15:16:21.030000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,Docstring.Generate,https://www.cristal.univ-lille.fr/objects/DocString,Activity,0.0,140471612145424,,True,,,,,,fonctions.py,,,,,heure2minute,0 days 00:00:59.210000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd4882bd5a98b8f9dad925,2024-10-02 15:20:02.094000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,140471612145424,,True,,,,,/home/l1/bafouer.fuie/Desktop/fonctions.py,fonctions.py,"#
#
#
#
#
# Ne pas supprimer cette ligne. <trace>fonctions.py</trace>

#
#
#

#
def repetition(chaine:str, n:int):
    """""" renvoie la chaîne de caractères obtenue en répétant n fois la chaîne de
        caractères chaine

    Précondition : aucune
    Exemple(s) :
    $$$ repetition('la', 3)
    'lalala'
    $$$ repetition('go', 0)
    ''
    """"""
    return chaine*n
    

#
#
#

#
def moyenne_entiere(note1:int, note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition :aucune
    Exemple(s) :
    $$$ moyenne_entiere(10, 20)
    15
    $$$ moyenne_entiere(10, 15)
    12
    """"""
    return (note1+note2)//2
    

#
def moyenne_entiere_ponderee(note1:int, coeff1:int, note2:int, coeff2:int):
    """""" calcule la partie entière de la moyenne de 2 notes note1
        et note2 pondérées par des coefficients coeff1 et coeff2 

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere_ponderee(10, 2, 20, 3)
    16
    """"""
    return (note1*coeff1+note2*coeff2)//(coeff1+coeff2)

    

def moyenne_entiere2(note1:int,note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere2(10,20)
    15
    $$$ moyenne_entiere2(10,15)
    12
    """"""
    return moyenne_entiere_ponderee(note1,1,note2,1)


#
#
#

#
def heure2minute(nbre_heures:int):
    """""" conversion d’heures en minutes

    Précondition :aucune 
    Exemple(s) :
    $$$ heure2minute(2)
    120
    """"""
    return nbre_heures*60
    

#
#

#
#


#
#
#

#
#

#
#
#

#
#

#

#
#
#

#

#
#
#

#





",,,,,0 days 00:03:41.064000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd48c4bd5a98b8f9dad979,2024-10-02 15:20:02.303000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,Run.Test,https://www.cristal.univ-lille.fr/objects/Tests,Activity,0.0,140471612145424,,True,,,,"#
#
#
#
#
# Ne pas supprimer cette ligne. <trace>fonctions.py</trace>

#
#
#

#
def repetition(chaine:str, n:int):
    """""" renvoie la chaîne de caractères obtenue en répétant n fois la chaîne de
        caractères chaine

    Précondition : aucune
    Exemple(s) :
    $$$ repetition('la', 3)
    'lalala'
    $$$ repetition('go', 0)
    ''
    """"""
    return chaine*n
    

#
#
#

#
def moyenne_entiere(note1:int, note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition :aucune
    Exemple(s) :
    $$$ moyenne_entiere(10, 20)
    15
    $$$ moyenne_entiere(10, 15)
    12
    """"""
    return (note1+note2)//2
    

#
def moyenne_entiere_ponderee(note1:int, coeff1:int, note2:int, coeff2:int):
    """""" calcule la partie entière de la moyenne de 2 notes note1
        et note2 pondérées par des coefficients coeff1 et coeff2 

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere_ponderee(10, 2, 20, 3)
    16
    """"""
    return (note1*coeff1+note2*coeff2)//(coeff1+coeff2)

    

def moyenne_entiere2(note1:int,note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere2(10,20)
    15
    $$$ moyenne_entiere2(10,15)
    12
    """"""
    return moyenne_entiere_ponderee(note1,1,note2,1)


#
#
#

#
def heure2minute(nbre_heures:int):
    """""" conversion d’heures en minutes

    Précondition :aucune 
    Exemple(s) :
    $$$ heure2minute(2)
    120
    """"""
    return nbre_heures*60
    

#
#

#
#


#
#
#

#
#

#
#
#

#
#

#

#
#
#

#

#
#
#

#





",/home/l1/bafouer.fuie/Desktop/fonctions.py,fonctions.py,,,,"[{'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 19, 'tested_line': ""repetition('la', 3)"", 'expected_result': ""'lalala'"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'repetition(chaine, n)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 21, 'tested_line': ""repetition('go', 0)"", 'expected_result': ""''"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'repetition(chaine, n)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 37, 'tested_line': 'moyenne_entiere(10, 20)', 'expected_result': '15', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 39, 'tested_line': 'moyenne_entiere(10, 15)', 'expected_result': '12', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 52, 'tested_line': 'moyenne_entiere_ponderee(10, 2, 20, 3)', 'expected_result': '16', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere_ponderee(note1, coeff1, note2, coeff2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 64, 'tested_line': 'moyenne_entiere2(10,20)', 'expected_result': '15', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere2(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 66, 'tested_line': 'moyenne_entiere2(10,15)', 'expected_result': '12', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere2(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 82, 'tested_line': 'heure2minute(2)', 'expected_result': '120', 'details': '', 'verdict': 'PassedVerdict', 'name': 'heure2minute(nbre_heures)', 'status': True}]",,0 days 00:00:00.209000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd48c4bd5a98b8f9dad97a,2024-10-02 15:21:08.918000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,140471612145424,,True,,,,,/home/l1/bafouer.fuie/Desktop/fonctions.py,fonctions.py,"#
#
#
#
#
# Ne pas supprimer cette ligne. <trace>fonctions.py</trace>

#
#
#

#
def repetition(chaine:str, n:int):
    """""" renvoie la chaîne de caractères obtenue en répétant n fois la chaîne de
        caractères chaine

    Précondition : aucune
    Exemple(s) :
    $$$ repetition('la', 3)
    'lalala'
    $$$ repetition('go', 0)
    ''
    """"""
    return chaine*n
    

#
#
#

#
def moyenne_entiere(note1:int, note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition :aucune
    Exemple(s) :
    $$$ moyenne_entiere(10, 20)
    15
    $$$ moyenne_entiere(10, 15)
    12
    """"""
    return (note1+note2)//2
    

#
def moyenne_entiere_ponderee(note1:int, coeff1:int, note2:int, coeff2:int):
    """""" calcule la partie entière de la moyenne de 2 notes note1
        et note2 pondérées par des coefficients coeff1 et coeff2 

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere_ponderee(10, 2, 20, 3)
    16
    """"""
    return (note1*coeff1+note2*coeff2)//(coeff1+coeff2)

    

def moyenne_entiere2(note1:int,note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere2(10,20)
    15
    $$$ moyenne_entiere2(10,15)
    12
    """"""
    return moyenne_entiere_ponderee(note1,1,note2,1)


#
#
#

#
def heure2minute(nbre_heures:int):
    """""" conversion d’heures en minutes

    Précondition :aucune 
    Exemple(s) :
    $$$ heure2minute(2)
    120
    """"""
    return nbre_heures*60
    

#
def jour2heure(nbre_jours;int):
    
    

#
#


#
#
#

#
#

#
#
#

#
#

#

#
#
#

#

#
#
#

#





",,,,,0 days 00:01:06.615000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd4910bd5a98b8f9dad9de,2024-10-02 15:21:31.127000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,Docstring.Generate,https://www.cristal.univ-lille.fr/objects/DocString,Activity,0.0,140471612145424,,True,,,,,,fonctions.py,,,,,jour2heure,0 days 00:00:22.209000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd4910bd5a98b8f9dad9df,2024-10-02 15:22:24.447000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,140471612145424,,True,,,,,/home/l1/bafouer.fuie/Desktop/fonctions.py,fonctions.py,"#
#
#
#
#
# Ne pas supprimer cette ligne. <trace>fonctions.py</trace>

#
#
#

#
def repetition(chaine:str, n:int):
    """""" renvoie la chaîne de caractères obtenue en répétant n fois la chaîne de
        caractères chaine

    Précondition : aucune
    Exemple(s) :
    $$$ repetition('la', 3)
    'lalala'
    $$$ repetition('go', 0)
    ''
    """"""
    return chaine*n
    

#
#
#

#
def moyenne_entiere(note1:int, note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition :aucune
    Exemple(s) :
    $$$ moyenne_entiere(10, 20)
    15
    $$$ moyenne_entiere(10, 15)
    12
    """"""
    return (note1+note2)//2
    

#
def moyenne_entiere_ponderee(note1:int, coeff1:int, note2:int, coeff2:int):
    """""" calcule la partie entière de la moyenne de 2 notes note1
        et note2 pondérées par des coefficients coeff1 et coeff2 

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere_ponderee(10, 2, 20, 3)
    16
    """"""
    return (note1*coeff1+note2*coeff2)//(coeff1+coeff2)

    

def moyenne_entiere2(note1:int,note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere2(10,20)
    15
    $$$ moyenne_entiere2(10,15)
    12
    """"""
    return moyenne_entiere_ponderee(note1,1,note2,1)


#
#
#

#
def heure2minute(nbre_heures:int):
    """""" conversion d’heures en minutes

    Précondition :aucune 
    Exemple(s) :
    $$$ heure2minute(2)
    120
    """"""
    return nbre_heures*60
    

#
def jour2heure(nbre_jours:int):
    """""" conversion de jours en heures

    Précondition : aucune
    Exemple(s) :
    $$$ jour2heure(3)
    72
    """"""
    return nbre_jours*24
    
    
    
    

#
#


#
#
#

#
#

#
#
#

#
#

#

#
#
#

#

#
#
#

#





",,,,,0 days 00:00:53.320000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd4940bd5a98b8f9dada20,2024-10-02 15:22:24.709000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,Run.Test,https://www.cristal.univ-lille.fr/objects/Tests,Activity,0.0,140471612145424,,True,,,,"#
#
#
#
#
# Ne pas supprimer cette ligne. <trace>fonctions.py</trace>

#
#
#

#
def repetition(chaine:str, n:int):
    """""" renvoie la chaîne de caractères obtenue en répétant n fois la chaîne de
        caractères chaine

    Précondition : aucune
    Exemple(s) :
    $$$ repetition('la', 3)
    'lalala'
    $$$ repetition('go', 0)
    ''
    """"""
    return chaine*n
    

#
#
#

#
def moyenne_entiere(note1:int, note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition :aucune
    Exemple(s) :
    $$$ moyenne_entiere(10, 20)
    15
    $$$ moyenne_entiere(10, 15)
    12
    """"""
    return (note1+note2)//2
    

#
def moyenne_entiere_ponderee(note1:int, coeff1:int, note2:int, coeff2:int):
    """""" calcule la partie entière de la moyenne de 2 notes note1
        et note2 pondérées par des coefficients coeff1 et coeff2 

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere_ponderee(10, 2, 20, 3)
    16
    """"""
    return (note1*coeff1+note2*coeff2)//(coeff1+coeff2)

    

def moyenne_entiere2(note1:int,note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere2(10,20)
    15
    $$$ moyenne_entiere2(10,15)
    12
    """"""
    return moyenne_entiere_ponderee(note1,1,note2,1)


#
#
#

#
def heure2minute(nbre_heures:int):
    """""" conversion d’heures en minutes

    Précondition :aucune 
    Exemple(s) :
    $$$ heure2minute(2)
    120
    """"""
    return nbre_heures*60
    

#
def jour2heure(nbre_jours:int):
    """""" conversion de jours en heures

    Précondition : aucune
    Exemple(s) :
    $$$ jour2heure(3)
    72
    """"""
    return nbre_jours*24
    
    
    
    

#
#


#
#
#

#
#

#
#
#

#
#

#

#
#
#

#

#
#
#

#





",/home/l1/bafouer.fuie/Desktop/fonctions.py,fonctions.py,,,,"[{'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 19, 'tested_line': ""repetition('la', 3)"", 'expected_result': ""'lalala'"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'repetition(chaine, n)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 21, 'tested_line': ""repetition('go', 0)"", 'expected_result': ""''"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'repetition(chaine, n)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 37, 'tested_line': 'moyenne_entiere(10, 20)', 'expected_result': '15', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 39, 'tested_line': 'moyenne_entiere(10, 15)', 'expected_result': '12', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 52, 'tested_line': 'moyenne_entiere_ponderee(10, 2, 20, 3)', 'expected_result': '16', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere_ponderee(note1, coeff1, note2, coeff2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 64, 'tested_line': 'moyenne_entiere2(10,20)', 'expected_result': '15', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere2(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 66, 'tested_line': 'moyenne_entiere2(10,15)', 'expected_result': '12', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere2(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 82, 'tested_line': 'heure2minute(2)', 'expected_result': '120', 'details': '', 'verdict': 'PassedVerdict', 'name': 'heure2minute(nbre_heures)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 94, 'tested_line': 'jour2heure(3)', 'expected_result': '72', 'details': '', 'verdict': 'PassedVerdict', 'name': 'jour2heure(nbre_jours)', 'status': True}]",,0 days 00:00:00.262000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd49d8bd5a98b8f9dadb08,2024-10-02 15:23:12.664000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,Docstring.Generate,https://www.cristal.univ-lille.fr/objects/DocString,Activity,0.0,140471612145424,,True,,,,,,fonctions.py,,,,,en_minutes,0 days 00:00:47.955000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd49d8bd5a98b8f9dadb09,2024-10-02 15:25:44.463000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,File.Save,https://www.cristal.univ-lille.fr/objects/File,Activity,0.0,140471612145424,,True,,,,,/home/l1/bafouer.fuie/Desktop/fonctions.py,fonctions.py,"#
#
#
#
#
# Ne pas supprimer cette ligne. <trace>fonctions.py</trace>

#
#
#

#
def repetition(chaine:str, n:int):
    """""" renvoie la chaîne de caractères obtenue en répétant n fois la chaîne de
        caractères chaine

    Précondition : aucune
    Exemple(s) :
    $$$ repetition('la', 3)
    'lalala'
    $$$ repetition('go', 0)
    ''
    """"""
    return chaine*n
    

#
#
#

#
def moyenne_entiere(note1:int, note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition :aucune
    Exemple(s) :
    $$$ moyenne_entiere(10, 20)
    15
    $$$ moyenne_entiere(10, 15)
    12
    """"""
    return (note1+note2)//2
    

#
def moyenne_entiere_ponderee(note1:int, coeff1:int, note2:int, coeff2:int):
    """""" calcule la partie entière de la moyenne de 2 notes note1
        et note2 pondérées par des coefficients coeff1 et coeff2 

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere_ponderee(10, 2, 20, 3)
    16
    """"""
    return (note1*coeff1+note2*coeff2)//(coeff1+coeff2)

    

def moyenne_entiere2(note1:int,note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere2(10,20)
    15
    $$$ moyenne_entiere2(10,15)
    12
    """"""
    return moyenne_entiere_ponderee(note1,1,note2,1)


#
#
#

#
def heure2minute(nbre_heures:int):
    """""" conversion d’heures en minutes

    Précondition :aucune 
    Exemple(s) :
    $$$ heure2minute(2)
    120
    """"""
    return nbre_heures*60
    

#
def jour2heure(nbre_jours:int):
    """""" conversion de jours en heures

    Précondition : aucune
    Exemple(s) :
    $$$ jour2heure(3)
    72
    """"""
    return nbre_jours*24
       
#
def en_minutes(nb_jour:int, nb_heures:int, nb_minutes:int):
    """""" conversion en minutes d’une durée exprimées en jours,
        heures et minutes

    Précondition : aucune
    Exemple(s) :
    $$$ en_minutes(0, 3, 0)
    180
    $$$ en_minutes(0, 0, 2)
    2
    $$$ en_minutes(1, 2, 3)
    1563
    
    """"""
    return jour2heure(nb_jour)*60+heure2minute(nb_heures)+nb_minutes
    


#
#
#

#
#

#
#
#

#
#

#

#
#
#

#

#
#
#

#





",,,,,0 days 00:02:31.799000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd4a7abd5a98b8f9dadba8,2024-10-02 15:25:44.713000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,Run.Test,https://www.cristal.univ-lille.fr/objects/Tests,Activity,0.0,140471612145424,,True,,,,"#
#
#
#
#
# Ne pas supprimer cette ligne. <trace>fonctions.py</trace>

#
#
#

#
def repetition(chaine:str, n:int):
    """""" renvoie la chaîne de caractères obtenue en répétant n fois la chaîne de
        caractères chaine

    Précondition : aucune
    Exemple(s) :
    $$$ repetition('la', 3)
    'lalala'
    $$$ repetition('go', 0)
    ''
    """"""
    return chaine*n
    

#
#
#

#
def moyenne_entiere(note1:int, note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition :aucune
    Exemple(s) :
    $$$ moyenne_entiere(10, 20)
    15
    $$$ moyenne_entiere(10, 15)
    12
    """"""
    return (note1+note2)//2
    

#
def moyenne_entiere_ponderee(note1:int, coeff1:int, note2:int, coeff2:int):
    """""" calcule la partie entière de la moyenne de 2 notes note1
        et note2 pondérées par des coefficients coeff1 et coeff2 

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere_ponderee(10, 2, 20, 3)
    16
    """"""
    return (note1*coeff1+note2*coeff2)//(coeff1+coeff2)

    

def moyenne_entiere2(note1:int,note2:int):
    """""" renvoie la partie entière de la moyenne de ces 2 notes

    Précondition : aucune
    Exemple(s) :
    $$$ moyenne_entiere2(10,20)
    15
    $$$ moyenne_entiere2(10,15)
    12
    """"""
    return moyenne_entiere_ponderee(note1,1,note2,1)


#
#
#

#
def heure2minute(nbre_heures:int):
    """""" conversion d’heures en minutes

    Précondition :aucune 
    Exemple(s) :
    $$$ heure2minute(2)
    120
    """"""
    return nbre_heures*60
    

#
def jour2heure(nbre_jours:int):
    """""" conversion de jours en heures

    Précondition : aucune
    Exemple(s) :
    $$$ jour2heure(3)
    72
    """"""
    return nbre_jours*24
       
#
def en_minutes(nb_jour:int, nb_heures:int, nb_minutes:int):
    """""" conversion en minutes d’une durée exprimées en jours,
        heures et minutes

    Précondition : aucune
    Exemple(s) :
    $$$ en_minutes(0, 3, 0)
    180
    $$$ en_minutes(0, 0, 2)
    2
    $$$ en_minutes(1, 2, 3)
    1563
    
    """"""
    return jour2heure(nb_jour)*60+heure2minute(nb_heures)+nb_minutes
    


#
#
#

#
#

#
#
#

#
#

#

#
#
#

#

#
#
#

#





",/home/l1/bafouer.fuie/Desktop/fonctions.py,fonctions.py,,,,"[{'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 19, 'tested_line': ""repetition('la', 3)"", 'expected_result': ""'lalala'"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'repetition(chaine, n)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 21, 'tested_line': ""repetition('go', 0)"", 'expected_result': ""''"", 'details': '', 'verdict': 'PassedVerdict', 'name': 'repetition(chaine, n)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 37, 'tested_line': 'moyenne_entiere(10, 20)', 'expected_result': '15', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 39, 'tested_line': 'moyenne_entiere(10, 15)', 'expected_result': '12', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 52, 'tested_line': 'moyenne_entiere_ponderee(10, 2, 20, 3)', 'expected_result': '16', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere_ponderee(note1, coeff1, note2, coeff2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 64, 'tested_line': 'moyenne_entiere2(10,20)', 'expected_result': '15', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere2(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 66, 'tested_line': 'moyenne_entiere2(10,15)', 'expected_result': '12', 'details': '', 'verdict': 'PassedVerdict', 'name': 'moyenne_entiere2(note1, note2)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 82, 'tested_line': 'heure2minute(2)', 'expected_result': '120', 'details': '', 'verdict': 'PassedVerdict', 'name': 'heure2minute(nbre_heures)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 94, 'tested_line': 'jour2heure(3)', 'expected_result': '72', 'details': '', 'verdict': 'PassedVerdict', 'name': 'jour2heure(nbre_jours)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 106, 'tested_line': 'en_minutes(0, 3, 0)', 'expected_result': '180', 'details': '', 'verdict': 'PassedVerdict', 'name': 'en_minutes(nb_jour, nb_heures, nb_minutes)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 108, 'tested_line': 'en_minutes(0, 0, 2)', 'expected_result': '2', 'details': '', 'verdict': 'PassedVerdict', 'name': 'en_minutes(nb_jour, nb_heures, nb_minutes)', 'status': True}, {'filename': '/home/l1/bafouer.fuie/Desktop/fonctions.py', 'lineno': 110, 'tested_line': 'en_minutes(1, 2, 3)', 'expected_result': '1563', 'details': '', 'verdict': 'PassedVerdict', 'name': 'en_minutes(nb_jour, nb_heures, nb_minutes)', 'status': True}]",,0 days 00:00:00.250000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
True,0.0,66fd4b08bd5a98b8f9dadc3f,2024-10-02 15:28:26.010000+00:00,2024-08-29T07:34:11.687Z,bafouer.fuie,,Agent,Docstring.Generate,https://www.cristal.univ-lille.fr/objects/DocString,Activity,0.0,140471612145424,,True,,,,,,fonctions.py,,,,,message,0 days 00:02:41.297000,0 days 00:00:00,semaine_5,Tp2,TP_prog,True,,False
