answerUuid,studentId,exerciceId,exerciceType,exerciceTitle,answeredAt,answerContent,answerScore,answerIsRight,assessmentUuid,assessmentScore,assessmentIsManual,assessmentStatus,recordedFeedback
1f14db5a-a938-43c8-8071-691dc6b0602a,10222,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780054796,"float absolute_value(float number){
    

    if (number>0){

      cout <<number<< endl;
        
    }
    else{
        cout<<-number<<endl;
    }
}",0,0,eec93cd8-77d3-452d-8b60-a524ba34ea25,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float absolute_value(float)\u2019:\nmain.cpp:8:7: error: \u2018cout\u2019 was not declared in this scope\n    8 |       cout <<number<< endl;\n      |       ^~~~\nmain.cpp:8:23: error: \u2018endl\u2019 was not declared in this scope\n    8 |       cout <<number<< endl;\n      |                       ^~~~\nmain.cpp:12:9: error: \u2018cout\u2019 was not declared in this scope\n   12 |         cout<<-number<<endl;\n      |         ^~~~\nmain.cpp:12:24: error: \u2018endl\u2019 was not declared in this scope\n   12 |         cout<<-number<<endl;\n      |                        ^~~~\nmain.cpp:14:1: warning: no return statement in function returning non-void [-Wreturn-type]\n   14 | }\n      | ^\n""}"
deb0fb05-78fa-45ae-9ce1-193eb816073c,10658,4825,OneFileExercice,C++ : notes sous un seuil,1780054798,"bool is_grade_below_8(float grade1, float grade2, float grade3){
  if (grade1 < 8 or grade2 < 8 or grade3 < 8){
       return true
    };
  else {
    return false
      }
  };
void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){
  cout << result << endl
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
};",0,0,1a42621f-0d31-4c09-8ea8-af44f9b4dee7,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018bool is_grade_below_8(float, float, float)\u2019:\nmain.cpp:5:19: error: expected \u2018;\u2019 before \u2018}\u2019 token\n    5 |        return true\n      |                   ^\n      |                   ;\n    6 |     };\n      |     ~              \nmain.cpp:7:3: error: \u2018else\u2019 without a previous \u2018if\u2019\n    7 |   else {\n      |   ^~~~\nmain.cpp:8:17: error: expected \u2018;\u2019 before \u2018}\u2019 token\n    8 |     return false\n      |                 ^\n      |                 ;\n    9 |       }\n      |       ~          \nmain.cpp: In function \u2018void test_main()\u2019:\nmain.cpp:11:47: error: expected \u2018,\u2019 or \u2018...\u2019 before numeric constant\n   11 | void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){\n      |                                               ^~\nmain.cpp:11:68: error: a function-definition is not allowed here before \u2018{\u2019 token\n   11 | void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){\n      |                                                                    ^\nmain.cpp:19:15: error: a function-definition is not allowed here before \u2018{\u2019 token\n   19 | int main(void){\n      |               ^\nmain.cpp:28:2: error: expected \u2018}\u2019 at end of input\n   28 | }\n      |  ^\nmain.cpp:11:17: note: to match this \u2018{\u2019\n   11 | void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){\n      |                 ^\n""}"
840a6faf-326e-4a89-94f3-931a7172398f,10132,4825,OneFileExercice,C++ : notes sous un seuil,1780054804,"

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}
bool is_grade_bellow_8(float grade1, loat grade2,loat grade3){
if (grade < 8 ){
    return true ; }
  else{
    return false;
    }
}",0,0,015d9b6d-fbaa-4c96-b4f1-744be56e1934,0,0,0,"{""status"":1,""stderr"":""main.cpp:10:38: error: \u2018loat\u2019 has not been declared\n   10 | bool is_grade_bellow_8(float grade1, loat grade2,loat grade3){\n      |                                      ^~~~\nmain.cpp:10:50: error: \u2018loat\u2019 has not been declared\n   10 | bool is_grade_bellow_8(float grade1, loat grade2,loat grade3){\n      |                                                  ^~~~\nmain.cpp: In function \u2018bool is_grade_bellow_8(float, int, int)\u2019:\nmain.cpp:11:5: error: \u2018grade\u2019 was not declared in this scope; did you mean \u2018grade1\u2019?\n   11 | if (grade < 8 ){\n      |     ^~~~~\n      |     grade1\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:23:24: error: \u2018is_grade_below_8\u2019 was not declared in this scope; did you mean \u2018is_grade_bellow_8\u2019?\n   23 |     compare_ints(true, is_grade_below_8(10.0, 9.0, 7.0), output, \""Au moins une des notes est en dessous de 8, doit renvoyer true\"");\n      |                        ^~~~~~~~~~~~~~~~\n      |                        is_grade_bellow_8\nmain.cpp: In function \u2018bool is_grade_bellow_8(float, int, int)\u2019:\nmain.cpp:16:1: warning: control reaches end of non-void function [-Wreturn-type]\n   16 | }\n      | ^\n""}"
cb27f629-6c37-4173-bcfc-e92271946899,10658,4825,OneFileExercice,C++ : notes sous un seuil,1780054809,"bool is_grade_below_8(float grade1, float grade2, float grade3){
  if (grade1 < 8 or grade2 < 8 or grade3 < 8){
       return true
    };
  else {
    return false
      };
  };
void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){
  cout << result << endl
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
};",0.5,0,1203e04f-b42d-492f-8c7b-4e6783b414e3,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018bool is_grade_below_8(float, float, float)\u2019:\nmain.cpp:5:19: error: expected \u2018;\u2019 before \u2018}\u2019 token\n    5 |        return true\n      |                   ^\n      |                   ;\n    6 |     };\n      |     ~              \nmain.cpp:7:3: error: \u2018else\u2019 without a previous \u2018if\u2019\n    7 |   else {\n      |   ^~~~\nmain.cpp:8:17: error: expected \u2018;\u2019 before \u2018}\u2019 token\n    8 |     return false\n      |                 ^\n      |                 ;\n    9 |       };\n      |       ~          \nmain.cpp: In function \u2018void test_main()\u2019:\nmain.cpp:11:47: error: expected \u2018,\u2019 or \u2018...\u2019 before numeric constant\n   11 | void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){\n      |                                               ^~\nmain.cpp:11:68: error: a function-definition is not allowed here before \u2018{\u2019 token\n   11 | void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){\n      |                                                                    ^\nmain.cpp:19:15: error: a function-definition is not allowed here before \u2018{\u2019 token\n   19 | int main(void){\n      |               ^\nmain.cpp:28:2: error: expected \u2018}\u2019 at end of input\n   28 | }\n      |  ^\nmain.cpp:11:17: note: to match this \u2018{\u2019\n   11 | void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){\n      |                 ^\n""}"
cb27f629-6c37-4173-bcfc-e92271946899,10658,4825,OneFileExercice,C++ : notes sous un seuil,1780054809,"bool is_grade_below_8(float grade1, float grade2, float grade3){
  if (grade1 < 8 or grade2 < 8 or grade3 < 8){
       return true
    };
  else {
    return false
      };
  };
void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){
  cout << result << endl
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
};",0.5,0,89792bce-102b-46af-bf96-aaa14d51e995,0.25,1,0,
cb27f629-6c37-4173-bcfc-e92271946899,10658,4825,OneFileExercice,C++ : notes sous un seuil,1780054809,"bool is_grade_below_8(float grade1, float grade2, float grade3){
  if (grade1 < 8 or grade2 < 8 or grade3 < 8){
       return true
    };
  else {
    return false
      };
  };
void test_main(){ bool is_grade_below_8(float 12, float 7, float 9){
  cout << result << endl
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
};",0.5,0,ba594ae0-0a6d-4132-af84-7b03b7c58ec6,0.5,1,0,
9adf15e7-b5a0-4491-8deb-a45f98af29cb,11714,14315,OneFileExercice,Un premier programme bis,1780054811,"using namespace std;
#include <iostream>

int main(void){
    
   int v1 = 2;
   float v2 = 3.2;
   bool v3 = true;
   string v4 = = ""test""

  cout << ""v1 = "" << v1 << endl;
  cout << ""v2 = "" << v2 << endl;
  cout << ""v3 = "" << v3 << endl;
  cout << ""v4 = "" << v4 << endl;


  return 0;

}
",0,0,863941e3-e534-40fe-ab4d-95759409d2c6,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:11:16: error: expected primary-expression before \u2018=\u2019 token\n   11 |    string v4 = = \""test\""\n      |                ^\n""}"
fd4f5f82-32da-494b-bb2d-71d1702f3aa4,10939,4825,OneFileExercice,C++ : notes sous un seuil,1780054817,"bool is_grade_below_8( float grade1, float grade2, float grade3){
  if(float grade1 <=  8){
    return true;
    }
  if (float grade2 <= 8){
    return true;
    }
     if (float grade3 <= 8){
    return true;
    }
  else{
    return false;
    }
}

bool test_is_grade_below_8(){
    float grade1 = 6;
  float grade2 =10;
  float grade3 = 11;
  bool result = is_grade_below_8();
  return result;//to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,7b1f2c50-fa88-4ab2-865c-78bb2b2bc1cd,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018bool is_grade_below_8(float, float, float)\u2019:\nmain.cpp:4:19: error: expected initializer before \u2018<=\u2019 token\n    4 |   if(float grade1 <=  8){\n      |                   ^~\nmain.cpp:4:18: error: expected \u2018)\u2019 before \u2018<=\u2019 token\n    4 |   if(float grade1 <=  8){\n      |     ~            ^~~\n      |                  )\nmain.cpp:7:20: error: expected initializer before \u2018<=\u2019 token\n    7 |   if (float grade2 <= 8){\n      |                    ^~\nmain.cpp:7:19: error: expected \u2018)\u2019 before \u2018<=\u2019 token\n    7 |   if (float grade2 <= 8){\n      |      ~            ^~~\n      |                   )\nmain.cpp:10:23: error: expected initializer before \u2018<=\u2019 token\n   10 |      if (float grade3 <= 8){\n      |                       ^~\nmain.cpp:10:22: error: expected \u2018)\u2019 before \u2018<=\u2019 token\n   10 |      if (float grade3 <= 8){\n      |         ~            ^~~\n      |                      )\nmain.cpp: In function \u2018bool test_is_grade_below_8()\u2019:\nmain.cpp:22:33: error: too few arguments to function \u2018bool is_grade_below_8(float, float, float)\u2019\n   22 |   bool result = is_grade_below_8();\n      |                 ~~~~~~~~~~~~~~~~^~\nmain.cpp:3:6: note: declared here\n    3 | bool is_grade_below_8( float grade1, float grade2, float grade3){\n      |      ^~~~~~~~~~~~~~~~\n""}"
61de6a40-4d4c-4fa3-955b-635e095d98ef,10132,4825,OneFileExercice,C++ : notes sous un seuil,1780054817,"

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}
bool is_grade_bellow_8(float grade1, float grade2, float grade3){
if (grade < 8 ){
    return true ; }
  else{
    return false;
    }
}",0,0,ba0bf449-f8be-4329-b5d6-fdbfd724ccef,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018bool is_grade_bellow_8(float, float, float)\u2019:\nmain.cpp:11:5: error: \u2018grade\u2019 was not declared in this scope; did you mean \u2018grade1\u2019?\n   11 | if (grade < 8 ){\n      |     ^~~~~\n      |     grade1\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:23:24: error: \u2018is_grade_below_8\u2019 was not declared in this scope; did you mean \u2018is_grade_bellow_8\u2019?\n   23 |     compare_ints(true, is_grade_below_8(10.0, 9.0, 7.0), output, \""Au moins une des notes est en dessous de 8, doit renvoyer true\"");\n      |                        ^~~~~~~~~~~~~~~~\n      |                        is_grade_bellow_8\nmain.cpp: In function \u2018bool is_grade_bellow_8(float, float, float)\u2019:\nmain.cpp:16:1: warning: control reaches end of non-void function [-Wreturn-type]\n   16 | }\n      | ^\n""}"
b31fd4ec-849a-4c2c-8898-525265ccc35b,10127,6210,OneFileExercice,Somme de valeur non négatives,1780054824,"#include <iostream>
using namespace std;

float sum_positives_values(float* values, int n_values){
  float somme = 0;
  for(int i = 0; i < n_values; i++){
     if(values[i] > 0;{
        somme = somme + values[i];
     }
  }
  return somme;
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,079b2f64-dc37-42ed-9ba2-1c97bc60a200,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float sum_positives_values(float*, int)\u2019:\nmain.cpp:9:9: warning: init-statement in selection statements only available with \u2018-std=c++17\u2019 or \u2018-std=gnu++17\u2019 [-Wc++17-extensions]\n    9 |      if(values[i] > 0;{\n      |         ^~~~~~\nmain.cpp:9:23: error: expected primary-expression before \u2018{\u2019 token\n    9 |      if(values[i] > 0;{\n      |                       ^\nmain.cpp:9:23: error: expected \u2018)\u2019 before \u2018{\u2019 token\n    9 |      if(values[i] > 0;{\n      |        ~              ^\n      |                       )\nmain.cpp:12:3: error: expected primary-expression before \u2018}\u2019 token\n   12 |   }\n      |   ^\n""}"
75a0de29-0beb-4018-896b-eae5016d194e,10056,4825,OneFileExercice,C++ : notes sous un seuil,1780054827,"float bool_is_grade_below_8(float grade1,float grade2,float grade3);{

   if(){ grade =< 8 ;
      return true;
      }
  else{
    return false;
    }
  }

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,da024faa-e9c3-4a4d-9f9b-8e4781d43cba,0,0,0,"{""status"":1,""stderr"":""main.cpp:3:69: error: expected unqualified-id before \u2018{\u2019 token\n    3 | float bool_is_grade_below_8(float grade1,float grade2,float grade3);{\n      |                                                                     ^\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:24:24: error: \u2018is_grade_below_8\u2019 was not declared in this scope; did you mean \u2018bool_is_grade_below_8\u2019?\n   24 |     compare_ints(true, is_grade_below_8(10.0, 9.0, 7.0), output, \""Au moins une des notes est en dessous de 8, doit renvoyer true\"");\n      |                        ^~~~~~~~~~~~~~~~\n      |                        bool_is_grade_below_8\n""}"
feab2252-75db-452e-ab52-84b8dffe8aa1,11714,14315,OneFileExercice,Un premier programme bis,1780054834,"using namespace std;
#include <iostream>

int main(void){
    
   int v1 = 2;
   float v2 = 3.2;
   bool v3 = true;
   string v4 = ""test""

  cout << ""v1 = "" << v1 << endl;
  cout << ""v2 = "" << v2 << endl;
  cout << ""v3 = "" << v3 << endl;
  cout << ""v4 = "" << v4 << endl;


  return 0;

}
",0,0,577191af-34df-440f-8fc8-026caf14586d,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:13:3: error: expected \u2018,\u2019 or \u2018;\u2019 before \u2018cout\u2019\n   13 |   cout << \""v1 = \"" << v1 << endl;\n      |   ^~~~\n""}"
16d7e485-a841-4cc5-af14-9d07f757f90c,10121,4764,OneFileExercice,moyenne de trois nombre,1780054838,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float 2, float 3, float 5){
    float result;
    //utiliser a, b, c et result uniquement
    
    return result;
    return (a,b,c);
}

void test_moyenne_trois_nombres(){
    
    
}",0,0,314199e4-75e2-4d7b-a696-658b70a868be,0,0,0,"{""status"":1,""stderr"":""main.cpp:6:34: error: expected \u2018,\u2019 or \u2018...\u2019 before numeric constant\n    6 | float moyenne_trois_nombre(float 2, float 3, float 5){\n      |                                  ^\nmain.cpp: In function \u2018float moyenne_trois_nombre(float)\u2019:\nmain.cpp:11:13: error: \u2018a\u2019 was not declared in this scope\n   11 |     return (a,b,c);\n      |             ^\nmain.cpp:11:15: error: \u2018b\u2019 was not declared in this scope\n   11 |     return (a,b,c);\n      |               ^\nmain.cpp:11:17: error: \u2018c\u2019 was not declared in this scope\n   11 |     return (a,b,c);\n      |                 ^\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:27:34: error: too many arguments to function \u2018float moyenne_trois_nombre(float)\u2019\n   27 |     result = moyenne_trois_nombre(10, 10, 10);\n      |              ~~~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~\nmain.cpp:6:7: note: declared here\n    6 | float moyenne_trois_nombre(float 2, float 3, float 5){\n      |       ^~~~~~~~~~~~~~~~~~~~\nmain.cpp:30:34: error: too many arguments to function \u2018float moyenne_trois_nombre(float)\u2019\n   30 |     result = moyenne_trois_nombre(2,4, 6);\n      |              ~~~~~~~~~~~~~~~~~~~~^~~~~~~~\nmain.cpp:6:7: note: declared here\n    6 | float moyenne_trois_nombre(float 2, float 3, float 5){\n      |       ^~~~~~~~~~~~~~~~~~~~\n""}"
1c91085e-8fe6-40f9-b1bb-0aaad67583e5,10231,1739,OneFileExercice,Classe voiture,1780054841,"#include <string>


class Car{
   std::string name;

   pubilc void init(std::string name) {
       self.name = name;
     }

   public std::string get_name() {
      return self.name;

     }
  
};




void test_main(){
    //to test your code yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
    Car ma_voiture;
}",0,0,d5299a12-9ead-4f94-8c4e-d8bb37a30aa0,0,0,0,"{""status"":1,""stderr"":""main.cpp:9:4: error: \u2018pubilc\u2019 does not name a type\n    9 |    pubilc void init(std::string name) {\n      |    ^~~~~~\nmain.cpp:13:10: error: expected \u2018:\u2019 before \u2018std\u2019\n   13 |    public std::string get_name() {\n      |          ^~~~\n      |          :\nmain.cpp: In member function \u2018std::string Car::get_name()\u2019:\nmain.cpp:14:14: error: \u2018self\u2019 was not declared in this scope\n   14 |       return self.name;\n      |              ^~~~\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:36:21: error: no matching function for call to \u2018Car::Car(const char [7])\u2019\n   36 |     Car car(\""coucou\"");\n      |                     ^\nmain.cpp:6:7: note: candidate: \u2018Car::Car()\u2019\n    6 | class Car{\n      |       ^~~\nmain.cpp:6:7: note:   candidate expects 0 arguments, 1 provided\nmain.cpp:6:7: note: candidate: \u2018Car::Car(const Car&)\u2019\nmain.cpp:6:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018const Car&\u2019\nmain.cpp:6:7: note: candidate: \u2018Car::Car(Car&&)\u2019\nmain.cpp:6:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018Car&&\u2019\n""}"
a41f42c3-2772-4241-931c-ec9eeb25ddef,10121,4764,OneFileExercice,moyenne de trois nombre,1780054855,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
  
 
    return result;
    
}

void test_moyenne_trois_nombres(){
    
    
}",0,0,a5f2ca7a-6a9c-4e32-a1d5-ecac619fbe5e,0,0,0,"{""tests"":[{""name"":""moyenne_trois_nombre(10, 10, 10) equals 10"",""isRight"":0,""message"":"""",""expected"":""0.000000"",""submitted"":""10.000000""},{""name"":""moyenne_trois_nombre(2, 4, 6) equals 4"",""isRight"":0,""message"":"""",""expected"":""0.000000"",""submitted"":""4.000000""}],""status"":0,""stdout"":"""",""timing"":0.21840286254882812,""pictures"":[]}"
434c205c-2cd8-4d78-a221-e0a50dc84cf1,10232,6210,OneFileExercice,Somme de valeur non négatives,1780054865,"float sum_positives_values(float* values, int n_values){
  float somme = 0.0;

  for (int i = 0; i < n_values; i++) {
    if (values [i] > 0)  {
      somme += values [i];
    }
    
}

return somme;
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",1,1,a53b205e-5ccd-45db-8228-18f8c86997c7,1,0,0,"{""tests"":[{""name"":""La somme des valeurs positives de {-1.0, 2.0, 3.0, -4.0} doit &ecirc;tre 5.0"",""isRight"":1,""message"":"""",""expected"":""5.000000"",""submitted"":""5.000000""},{""name"":""La somme des valeurs positives de {-5.0, -6.0, -7.0, -8.0} doit &ecirc;tre 0.0"",""isRight"":1,""message"":"""",""expected"":""0.000000"",""submitted"":""0.000000""},{""name"":""La somme des valeurs positives de {1.5, 2.5, 3.5, -4.5} doit &ecirc;tre 7.5"",""isRight"":1,""message"":"""",""expected"":""7.500000"",""submitted"":""7.500000""}],""status"":0,""stdout"":"""",""timing"":0.21230149269104004,""pictures"":[]}"
5e18c97e-4fb0-4da1-b1af-ef44ca200f74,10231,1739,OneFileExercice,Classe voiture,1780054865,"#include <string>


class Car{
   std::string name;

   pubilc:void init(std::string name) {
       self.name = name;
     }

   public: std::string get_name() {
      return self.name;

     }
  
};




void test_main(){
    //to test your code yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
    Car ma_voiture;
}",0,0,1c9115f6-8e34-4089-8cf8-18487a883557,0,0,0,"{""status"":1,""stderr"":""main.cpp:9:4: error: \u2018pubilc\u2019 does not name a type\n    9 |    pubilc:void init(std::string name) {\n      |    ^~~~~~\nmain.cpp: In member function \u2018std::string Car::get_name()\u2019:\nmain.cpp:14:14: error: \u2018self\u2019 was not declared in this scope\n   14 |       return self.name;\n      |              ^~~~\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:36:21: error: no matching function for call to \u2018Car::Car(const char [7])\u2019\n   36 |     Car car(\""coucou\"");\n      |                     ^\nmain.cpp:6:7: note: candidate: \u2018Car::Car()\u2019\n    6 | class Car{\n      |       ^~~\nmain.cpp:6:7: note:   candidate expects 0 arguments, 1 provided\nmain.cpp:6:7: note: candidate: \u2018Car::Car(const Car&)\u2019\nmain.cpp:6:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018const Car&\u2019\nmain.cpp:6:7: note: candidate: \u2018Car::Car(Car&&)\u2019\nmain.cpp:6:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018Car&&\u2019\n""}"
61d78d5b-bdd5-4fcd-9b8d-8e65c86a57f7,10453,14315,OneFileExercice,Un premier programme bis,1780054870,"using namespace std;
#include <iostream>

int main(void, int v1, float v2, int v3, int v4){
  v1 = 2;
  v2 = 3,2 ;
  v3 = true;
  v4 = ""test"";
  return main; 
    
 

}",0,0,07482a99-16a3-4b56-ad00-fbbabccb4164,0,0,0,"{""status"":1,""stderr"":""main.cpp:6:10: error: invalid use of type \u2018void\u2019 in parameter declaration\n    6 | int main(void, int v1, float v2, int v3, int v4){\n      |          ^~~~\nmain.cpp: In function \u2018int main(<type error>, int, float, int, int)\u2019:\nmain.cpp:10:8: error: invalid conversion from \u2018const char*\u2019 to \u2018int\u2019 [-fpermissive]\n   10 |   v4 = \""test\"";\n      |        ^~~~~~\n      |        |\n      |        const char*\nmain.cpp:11:10: error: invalid conversion from \u2018int (*)(<type error>, int, float, int, int)\u2019 to \u2018int\u2019 [-fpermissive]\n   11 |   return main;\n      |          ^~~~\n      |          |\n      |          int (*)(<type error>, int, float, int, int)\n""}"
1319ee8a-cefc-4618-b16b-e1650ffb4781,10133,1739,OneFileExercice,Classe voiture,1780054877,"

class Car{
std::string audi

};




void test_main(){
    //to test your code yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,dcae7348-491b-4383-81b3-0fa77e5b364c,0,0,0,"{""status"":1,""stderr"":""main.cpp:6:6: error: \u2018string\u2019 in namespace \u2018std\u2019 does not name a type\n    6 | std::string audi\n      |      ^~~~~~\nmain.cpp:2:1: note: \u2018std::string\u2019 is defined in header \u2018<string>\u2019; did you forget to \u2018#include <string>\u2019?\n    1 | #include \""utils.h\""\n  +++ |+#include <string>\n    2 | \nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:25:21: error: no matching function for call to \u2018Car::Car(const char [7])\u2019\n   25 |     Car car(\""coucou\"");\n      |                     ^\nmain.cpp:5:7: note: candidate: \u2018constexpr Car::Car()\u2019\n    5 | class Car{\n      |       ^~~\nmain.cpp:5:7: note:   candidate expects 0 arguments, 1 provided\nmain.cpp:5:7: note: candidate: \u2018constexpr Car::Car(const Car&)\u2019\nmain.cpp:5:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018const Car&\u2019\nmain.cpp:5:7: note: candidate: \u2018constexpr Car::Car(Car&&)\u2019\nmain.cpp:5:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018Car&&\u2019\nmain.cpp:27:10: error: \u2018string\u2019 is not a member of \u2018std\u2019\n   27 |     std::string car_name = car.get_name();\n      |          ^~~~~~\nmain.cpp:27:10: note: \u2018std::string\u2019 is defined in header \u2018<string>\u2019; did you forget to \u2018#include <string>\u2019?\nmain.cpp:31:9: error: \u2018car_name\u2019 was not declared in this scope; did you mean \u2018rename\u2019?\n   31 |         car_name.c_str(),\n      |         ^~~~~~~~\n      |         rename\n""}"
cd8c5b9b-9983-4359-a5c9-48fa10ee6e59,10222,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780054880,"#include <iostream>
float absolute_value(float number){
    

    if (number>0){

      cout <<number<< endl;
        
    }
    else{
        cout<<-number<<endl;
    }
}",0,0,41ff840e-1eb4-4109-8281-ed2d15854093,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float absolute_value(float)\u2019:\nmain.cpp:9:7: error: \u2018cout\u2019 was not declared in this scope; did you mean \u2018std::cout\u2019?\n    9 |       cout <<number<< endl;\n      |       ^~~~\n      |       std::cout\nIn file included from main.cpp:3:\n\/usr\/include\/c++\/12\/iostream:61:18: note: \u2018std::cout\u2019 declared here\n   61 |   extern ostream cout;          \/\/\/ Linked to standard output\n      |                  ^~~~\nmain.cpp:9:23: error: \u2018endl\u2019 was not declared in this scope; did you mean \u2018std::endl\u2019?\n    9 |       cout <<number<< endl;\n      |                       ^~~~\n      |                       std::endl\nIn file included from \/usr\/include\/c++\/12\/iostream:39:\n\/usr\/include\/c++\/12\/ostream:688:5: note: \u2018std::endl\u2019 declared here\n  688 |     endl(basic_ostream<_CharT, _Traits>& __os)\n      |     ^~~~\nmain.cpp:13:9: error: \u2018cout\u2019 was not declared in this scope; did you mean \u2018std::cout\u2019?\n   13 |         cout<<-number<<endl;\n      |         ^~~~\n      |         std::cout\n\/usr\/include\/c++\/12\/iostream:61:18: note: \u2018std::cout\u2019 declared here\n   61 |   extern ostream cout;          \/\/\/ Linked to standard output\n      |                  ^~~~\nmain.cpp:13:24: error: \u2018endl\u2019 was not declared in this scope; did you mean \u2018std::endl\u2019?\n   13 |         cout<<-number<<endl;\n      |                        ^~~~\n      |                        std::endl\n\/usr\/include\/c++\/12\/ostream:688:5: note: \u2018std::endl\u2019 declared here\n  688 |     endl(basic_ostream<_CharT, _Traits>& __os)\n      |     ^~~~\nmain.cpp:15:1: warning: no return statement in function returning non-void [-Wreturn-type]\n   15 | }\n      | ^\n""}"
32fe4689-7764-431f-9b55-29d41573b3be,10453,14315,OneFileExercice,Un premier programme bis,1780054881,"using namespace std;
#include <iostream>

int main(int v1, float v2, int v3, int v4){
  v1 = 2;
  v2 = 3,2 ;
  v3 = true;
  v4 = ""test"";
  return main; 
    
 

}",0,0,1fb501ab-8582-4996-8b94-fa7681576979,0,0,0,"{""status"":1,""stderr"":""main.cpp:6:5: warning: second argument of \u2018int main(int, float, int, int)\u2019 should be \u2018char **\u2019 [-Wmain]\n    6 | int main(int v1, float v2, int v3, int v4){\n      |     ^~~~\nmain.cpp:6:5: warning: third argument of \u2018int main(int, float, int, int)\u2019 should probably be \u2018char **\u2019 [-Wmain]\nmain.cpp:6:5: warning: \u2018int main(int, float, int, int)\u2019 takes only zero or two arguments [-Wmain]\nmain.cpp: In function \u2018int main(int, float, int, int)\u2019:\nmain.cpp:10:8: error: invalid conversion from \u2018const char*\u2019 to \u2018int\u2019 [-fpermissive]\n   10 |   v4 = \""test\"";\n      |        ^~~~~~\n      |        |\n      |        const char*\nmain.cpp:11:10: error: invalid conversion from \u2018int (*)(int, float, int, int)\u2019 to \u2018int\u2019 [-fpermissive]\n   11 |   return main;\n      |          ^~~~\n      |          |\n      |          int (*)(int, float, int, int)\n""}"
